logFC	AveExpr	t	P.Value	adj.P.Val	B
213541	5.68151979317062	5.56188954692963	93.1870580905136	3.39306763143188e-13	2.67529544678994e-12	21.0353573251076
433771	5.73400662905196	5.83367094548708	93.1308110889372	3.40911539663029e-13	2.68132258433996e-12	21.0352012032215
12864	5.73439475434433	6.09055183515931	93.0921820956349	3.42018616639589e-13	2.68634222407185e-12	21.0324525331508
28084	5.34103052125	5.57548206960912	93.5568517094904	3.28965910700507e-13	2.62992374442697e-12	21.0300234852419
19047	6.14186195538117	6.68227633826357	92.7515364377927	3.51958732053987e-13	2.73371921040304e-12	21.0297286108278
98732	5.42795430161004	6.07354321143167	93.4015786514162	3.33264029767239e-13	2.64575203025323e-12	21.0281241231038
11749	7.11585748703012	6.88507658238897	92.6584003467164	3.54732891863066e-13	2.74554460499533e-12	21.0275313992185
14084	5.60174856228113	5.85567980773579	93.134372921999	3.40809663953003e-13	2.68132258433996e-12	21.0251447272891
15247	5.86539601561701	5.96269760658862	92.8661959181256	3.4857701700972e-13	2.7167023313927e-12	21.0246518976357
14083	5.79905959616182	6.11166816840057	92.9108974291087	3.47268550753665e-13	2.70795187544917e-12	21.0237075294394
17237	5.67617874305526	5.63803088286347	92.9858642953061	3.45086596588133e-13	2.69946023770334e-12	21.0205012321168
77006	5.33582703308184	5.93389986462263	93.4074046700807	3.33101620530314e-13	2.64575203025323e-12	21.0188893118628
67181	5.39097984566647	5.66620888538777	93.3034312925778	3.36013506945382e-13	2.6600746421848e-12	21.017461181604
228359	5.90906027621869	5.45497874970214	92.7326662985707	3.52518817456006e-13	2.73427095539547e-12	21.0174464786433
56449	7.25891558345868	7.01971467709466	92.5478708827562	3.5805718157953e-13	2.76253429724482e-12	21.0158798533955
94040	6.89449496904956	6.11210607536247	92.4417828212921	3.61280969178077e-13	2.77419646790665e-12	21.0158203337819
80294	5.52158168609439	5.59217476301035	93.0892636545683	3.42102421485491e-13	2.68634222407185e-12	21.0149468230158
20353	7.58785583833157	6.66535696574354	92.6184501202946	3.55930403610176e-13	2.7519497059616e-12	21.0119363966942
72007	6.50338923039722	6.63727317832822	92.3686151812436	3.6352344895236e-13	2.78847918601963e-12	21.0110103437591
74182	5.68279551112898	5.61512196222238	92.8422178070314	3.49281175286206e-13	2.71948046380701e-12	21.0106704389666
243846	5.39553994458217	5.17847575785371	93.1833825649351	3.39411368575051e-13	2.67529544678994e-12	21.0094882089468
83796	5.97530922640549	6.05903078308304	92.5609729355122	3.57661293950406e-13	2.76094070322118e-12	21.0084447770677
13017	5.793595282304	5.63515551228154	92.6919796122746	3.53729864112701e-13	2.73992818683287e-12	21.0075267968575
18717	6.61620990495071	6.6656295223819	92.2858873520735	3.66077863655534e-13	2.79694934466958e-12	21.0058700100487
54352	5.68890848091412	5.44436796596001	92.7666839351408	3.51509864605541e-13	2.73225844652346e-12	21.0056541532685
52690	5.34140560575978	5.58680819862985	93.1962655209869	3.39044879317947e-13	2.67529544678994e-12	21.0046233435663
27967	5.63004701898709	5.7126304830125	92.803533642491	3.50420586324817e-13	2.72669850042074e-12	21.0037211885838
68193	5.97082430854989	5.79182013850234	92.4589689682535	3.60756504461279e-13	2.77419646790665e-12	21.0007951307782
230895	6.1222648312038	5.83260936607473	92.3425767931084	3.64325270775514e-13	2.79022641725239e-12	20.9991149614065
217039	6.37609533719579	6.40835710798153	92.2256882931926	3.6794937558016e-13	2.80265235156275e-12	20.9983299366106
110826	5.59329627416182	5.79881859707215	92.7416185468932	3.52252980176889e-13	2.73371921040304e-12	20.9962737915414
104248	5.8722153644402	5.82632705790611	92.4076105251131	3.62326351997916e-13	2.78075940254401e-12	20.9917264674311
22320	6.1461419773159	6.49524437043016	92.2220784634598	3.68061943028574e-13	2.80265235156275e-12	20.9911567440813
13875	6.53353576981585	6.22008688680348	92.0916184900898	3.72156336899406e-13	2.82111723414506e-12	20.990907054553
20813	5.58851322383157	5.87577217092316	92.6523586446708	3.54913700481154e-13	2.74554460499533e-12	20.989500749539
226154	6.02461881917451	6.21607207726754	92.2631938895618	3.66782110902322e-13	2.79793656194015e-12	20.9891089670791
547150	5.78296888883771	5.46613981915673	92.4459074950081	3.61155019318043e-13	2.77419646790665e-12	20.9890143204445
52468	7.08992885124305	7.17608124097096	92.1260274604002	3.71071470608627e-13	2.81527793153746e-12	20.9889962617646
28199	5.63571932385182	6.09436323614276	92.5800289197673	3.57086384918346e-13	2.7588407826463e-12	20.9880940231277
94112	5.67771937561639	5.72522585825573	92.5230755261097	3.58807743823931e-13	2.76686119536783e-12	20.9872926581465
55944	6.02457972633341	6.0480121815743	92.2268711534162	3.67912498198498e-13	2.80265235156275e-12	20.9864626760845
19384	7.33362040981679	7.22914527878273	92.1624817821497	3.69926006329309e-13	2.81357104448859e-12	20.9856361140132
68273	5.82111993649267	6.07247999518857	92.360162733531	3.63783513868486e-13	2.78894077632162e-12	20.985210542476
99633	5.56624372419807	6.06554032685191	92.5762580136052	3.57200068415596e-13	2.7588407826463e-12	20.982224238655
16553	5.45225780149344	5.4982560734572	92.717131410959	3.52980663541628e-13	2.73639767983201e-12	20.9819067040807
56726	6.01839882728034	5.62649937188825	92.0893476455334	3.72228059147929e-13	2.82111723414506e-12	20.9760588379791
13636	6.59539722282055	6.23714252452114	91.877996869825	3.78972103903441e-13	2.84268066827159e-12	20.975596802862
13437	5.37159254459097	5.51075798482892	92.7413749443449	3.52260210968819e-13	2.73371921040304e-12	20.9755785239395
67452	5.57536907090718	6.20729554954389	92.4479302709778	3.61093270505191e-13	2.77419646790665e-12	20.97366358653
83997	7.53358832324058	7.8558865352138	92.0711197529417	3.7280433313915e-13	2.82401703160264e-12	20.9734620378649
58875	5.52999027194964	5.82295194441338	92.4764068849416	3.60225233969722e-13	2.77342125411047e-12	20.9718003632799
225929	5.8386969849494	5.2348822588792	92.1418099461995	3.70575064528557e-13	2.81357104448859e-12	20.9703860892323
68263	5.2590394460818	6.86174999631231	92.8413575678404	3.4930646747432e-13	2.71948046380701e-12	20.9703461512153
67615	6.50593969894064	6.63586229016462	91.7717912381222	3.82412991392132e-13	2.85966473870773e-12	20.9668891275869
71602	6.52075693250623	6.35626665077859	91.7605411477981	3.82779534910685e-13	2.86093858435039e-12	20.966215383226
15115	5.76977053692541	5.99576208181339	92.1393132277695	3.70653543852872e-13	2.81357104448859e-12	20.9658438444487
320790	5.25164017531062	5.75700765920951	92.7758061032786	3.51239857877673e-13	2.73161579070519e-12	20.9648680365321
66967	5.99946524925239	6.8033001891944	91.9460767376145	3.76784796484764e-13	2.83704873195821e-12	20.9645818692421
98170	6.0302550751077	5.5981624249111	91.9129870607107	3.77846136457379e-13	2.84007853702139e-12	20.9636423267277
19070	5.42098800573221	5.18495802460349	92.4900761838985	3.59809396554322e-13	2.77311872122364e-12	20.9625702814528
54135	5.90043915680435	5.39968833234375	91.9716889359282	3.75965602138057e-13	2.83704873195821e-12	20.9614178833279
70093	5.52289294692433	5.60001371890545	92.3254865115505	3.64852630206317e-13	2.79133318660468e-12	20.9603023418298
226641	6.14323751860946	6.53825630271331	91.7997673488851	3.8150320581715e-13	2.85579042465384e-12	20.959896736691
12034	6.96846908105357	6.98750188384337	91.6905112915831	3.85070133939953e-13	2.86630561159387e-12	20.9591385375111
67268	6.442666129719	5.92548692196565	91.6695403380355	3.85759075297748e-13	2.86910622366803e-12	20.9584022470505
107823	6.2225135384295	6.21532496016797	91.7385281258489	3.83497896348744e-13	2.86117590832547e-12	20.9581655347027
320713	5.4738850333921	4.72948012532116	92.3336273490836	3.64601318893476e-13	2.79087476750901e-12	20.9564932238109
22323	6.64632894427074	6.4734803993596	91.6083460176756	3.87777401242133e-13	2.88098718423433e-12	20.9557645494558
22642	5.21633176228759	5.39891327333438	92.6892299976465	3.53811875998237e-13	2.73992818683287e-12	20.9546347380016
16391	5.50573062907243	5.26470150126645	92.260461518346	3.66867007710161e-13	2.79793656194015e-12	20.9540957750615
97487	5.82339007288018	5.92615125169594	91.9316071071481	3.77248490691741e-13	2.83704873195821e-12	20.9540263889027
240283	5.55354727040178	6.00768945030621	92.1730980850786	3.69593171991854e-13	2.8128432327689e-12	20.9519927901734
20638	7.04407834050865	6.97112333779294	91.5726849795167	3.88959073107478e-13	2.88788248678882e-12	20.9489662926337
56258	5.68197074155863	5.66831732247818	91.9622372150843	3.76267676993143e-13	2.83704873195821e-12	20.9468293809887
22145	7.55283122468576	7.50286790065175	91.7135073038272	3.8431625957753e-13	2.86361762757258e-12	20.9465893292602
57423	5.72661331948308	6.08341591578652	91.8793687541245	3.78927886122016e-13	2.84268066827159e-12	20.9439813650017
19933	6.22231878232229	5.90641463231445	91.5468810044024	3.89816651629378e-13	2.88983549265866e-12	20.9439358744486
12050	5.33123527304934	5.85746519858634	92.3542311211682	3.63966143007821e-13	2.78894077632162e-12	20.9437061245482
360216	5.2616623095709	5.13580650664324	92.460812043694	3.60700310852455e-13	2.77419646790665e-12	20.9436202507704
67789	5.55106314078905	5.1723223918953	92.0596968440984	3.73165980686647e-13	2.82528885273763e-12	20.943536592325
15108	5.63029660345653	5.72449872718817	91.9600732358161	3.76336875780993e-13	2.83704873195821e-12	20.9427446162078
66940	6.62460883917749	6.35189828587648	91.4329735414965	3.93627862845714e-13	2.89855079063977e-12	20.9425765761843
16973	7.18299868087758	6.49430370150388	91.5233468846427	3.90600652574593e-13	2.89123792682371e-12	20.9422184871918
233033	7.14856350282596	6.92428437344204	91.5121296559356	3.90974961974037e-13	2.89254028183937e-12	20.9421818974064
77683	5.69904362453497	5.85906261231167	91.8789628000648	3.78940969992373e-13	2.84268066827159e-12	20.9419664545594
620016	5.74635300674331	5.77646501152214	91.8158949873873	3.80979842905311e-13	2.8548037354806e-12	20.9406952241254
14790	5.44464462481161	5.13711190685656	92.1518230169911	3.70260512003652e-13	2.81357104448859e-12	20.940562205452
66154	5.44569012787635	5.8995726974292	92.1414902765687	3.70585111654587e-13	2.81357104448859e-12	20.9399379727453
14063	6.2986278216825	5.06655802509424	91.4285967384418	3.93775141699176e-13	2.89855079063977e-12	20.9373498725706
226178	5.5657502335398	5.75878135780271	91.9400439013226	3.76978046763362e-13	2.83704873195821e-12	20.9360998950781
74143	5.52617908486915	6.02797125266806	91.9830004231032	3.7560444901963e-13	2.83704873195821e-12	20.9358279171708
13036	6.65722814512295	6.7370578515568	91.3181835669492	3.9751116814504e-13	2.91721582983945e-12	20.9340930919006
230674	5.27009239028986	5.23280031046918	92.2679652022477	3.66633915783663e-13	2.79793656194015e-12	20.930851425752
233532	5.25716522591167	5.47355885931175	92.2831691215846	3.66162138182295e-13	2.79694934466958e-12	20.9304447151428
14977	6.56831333551287	7.55119895442913	91.252585573277	3.9974971533941e-13	2.92481201659773e-12	20.9288179417058
100862191	5.43229330657967	4.94174764886446	91.9425255336301	3.76898538927288e-13	2.83704873195821e-12	20.9242059184295
21420	5.79869284782956	6.0464984267268	91.5354366056612	3.90197681285751e-13	2.89046750828594e-12	20.9233401318939
231803	5.3949086892635	4.99081728114545	91.9340879796945	3.7716894288632e-13	2.83704873195821e-12	20.9200347377021
67155	5.42846324363014	5.88472326423848	91.8861668995827	3.78708858062649e-13	2.84268066827159e-12	20.9197937533497
84004	5.31354490151834	4.41504922164558	92.0127481097533	3.74656530964246e-13	2.83510198989135e-12	20.9173461685629
93759	5.76241568337701	5.25194544555597	91.4773511522579	3.92138064994864e-13	2.89820439115819e-12	20.9168402109905
12727	5.825425494671	5.87924508494701	91.3927412912848	3.94984015459932e-13	2.90395455530995e-12	20.9144864173883
66818	6.00175110734473	6.2665799534641	91.2566597953384	3.9961026820672e-13	2.92481201659773e-12	20.9136962134524
225845	5.48077961161048	5.82216818337985	91.7295184435611	3.83792351987698e-13	2.86117590832547e-12	20.9134374513776
217337	5.72151764273033	6.29553158754224	91.4533059716146	3.92944493323916e-13	2.89855079063977e-12	20.9123173336112
15184	6.83236245491545	6.45644395220243	91.025341872421	4.07615109903087e-13	2.96008144054124e-12	20.9113071021628
13018	5.66990962623124	5.6393760067499	91.4317528076531	3.93668934132839e-13	2.89855079063977e-12	20.9071052473039
70231	6.517194233508	7.1361878303928	90.9696082940896	4.09570722808244e-13	2.96542218470199e-12	20.9070094841336
69597	5.54859586792102	6.06624046279189	91.5555240183657	3.89529169344526e-13	2.88919618804945e-12	20.9066041046322
70028	5.2433550197401	4.62298180439971	91.9563414844249	3.76456241821928e-13	2.83704873195821e-12	20.9054934571938
12013	6.9878799493352	6.94518155081429	90.9538539637024	4.10125436740178e-13	2.96796482309939e-12	20.9037138930586
223435	5.86278750165307	5.66568186286667	91.2059291727356	4.01350528145604e-13	2.93286849276018e-12	20.9028394974273
67771	6.70550278643782	6.96729847864315	90.8958122981543	4.12176421564604e-13	2.979849568297e-12	20.902254734384
24010	5.81337860523999	6.01744954253189	91.2367433221059	4.00292464952717e-13	2.92731430488491e-12	20.902160321934
74155	9.99518474509214	9.60624443571627	92.4762818698096	3.60229039588893e-13	2.77342125411047e-12	20.9015030477724
13033	8.9864759748598	9.6744457607044	91.730795167995	3.83750610408096e-13	2.86117590832547e-12	20.9008294195928
233410	5.9127958729484	5.79788397394085	91.1401611857909	4.03619365202574e-13	2.94426092215304e-12	20.9006394608412
77110	5.34493534342385	5.34622966863069	91.7340059525702	3.83645658760733e-13	2.86117590832547e-12	20.9004887669508
19056	5.28601188670717	5.54619550946354	91.8165957148557	3.80957121745972e-13	2.8548037354806e-12	20.900244982313
57370	5.37251963842739	5.69652403321569	91.6670830964147	3.85839891963586e-13	2.86910622366803e-12	20.8984669537222
21951	5.41698796496807	5.22207406376638	91.6066715291803	3.87832796780414e-13	2.88098718423433e-12	20.8984519069783
217517	5.15328952428724	4.42835902377257	92.0054601684102	3.74888513416536e-13	2.8353860490871e-12	20.8982878059486
74355	6.03382888773849	5.68778154050526	91.0288657439129	4.07491816609862e-13	2.96008144054124e-12	20.8981822721028
100302730	5.7860504952152	5.5609066203779	91.2029141171337	4.01454225178255e-13	2.93286849276018e-12	20.8980104530481
68188	6.2762485932689	6.31458834446681	90.9068977434167	4.11783809609096e-13	2.97848785303563e-12	20.8976680854168
75991	5.16906322587182	5.56722012337855	91.9628558653569	3.76247896701414e-13	2.83704873195821e-12	20.8972204691457
329559	5.66267426971439	5.89231939692168	91.27184921467	3.99090867964655e-13	2.9243934857591e-12	20.8947833391434
71592	5.54287912652756	5.18624251708009	91.3964613341576	3.94858399061373e-13	2.90395455530995e-12	20.8944916033785
244895	6.74860072526539	4.79269026425101	90.7812742705287	4.16257811849437e-13	2.99606156532208e-12	20.8935233391922
11974	5.46621755877886	5.8393023786561	91.464218272499	3.92578284533822e-13	2.89855079063977e-12	20.8926935323597
319939	6.47757951067788	6.76880591488581	90.7695270278636	4.16678977813275e-13	2.99606156532208e-12	20.8915014346172
230082	5.46233129633559	5.56543335249705	91.4515877291938	3.93002191374719e-13	2.89855079063977e-12	20.8913851680327
77519	5.20177739590722	5.02547482651484	91.8039793781936	3.81366441787053e-13	2.85579042465384e-12	20.8898442791127
19221	6.21738937392873	5.98003455900936	90.8138018944689	4.15094123801792e-13	2.99352250903943e-12	20.8889480583471
66404	5.21185329975113	5.24779119123895	91.7454245461839	3.83272678760359e-13	2.86117590832547e-12	20.8867582645076
22288	6.23073632337697	6.02336860701629	90.7713394731694	4.16613966093136e-13	2.99606156532208e-12	20.8861408987402
22695	10.0434810625831	10.125471637579	92.2959515473656	3.65766029235545e-13	2.79685382187347e-12	20.885990369783
68524	5.32818409737578	4.95846726104063	91.5554304621285	3.8953227991395e-13	2.88919618804945e-12	20.8858077838007
226407	5.68537691148027	6.04620833111733	91.127638707742	4.04052997779818e-13	2.94595040681265e-12	20.8857475320274
103677	5.70033687139251	5.38410421554235	91.1029067007485	4.04910970434701e-13	2.95073052017932e-12	20.884949886805
100042335	6.09973613305645	5.83394999355411	90.8146396596408	4.15064200936542e-13	2.99352250903943e-12	20.8848586327882
14388	6.33836366036521	6.18699927746846	90.7112366493499	4.18775944858593e-13	3.00965541051158e-12	20.8844655794196
116870	5.61707287447893	5.21102799580384	91.1679886487769	4.02657624164428e-13	2.94018701831031e-12	20.8835889571982
234847	5.15938967100038	5.37159641079924	91.7847794771643	3.81990308787424e-13	2.85796956528385e-12	20.8832606548058
216344	5.50610904748593	5.38040110595758	91.2646082027364	3.99338378415157e-13	2.92473743548459e-12	20.8816289800169
239528	5.70616537945534	5.56476649611118	91.0473291911635	4.06846504189976e-13	2.9589205606475e-12	20.881215585907
223775	7.1671663176501	8.02075076780559	90.6981266450121	4.19249208407981e-13	3.01157239261339e-12	20.8807721992989
16372	7.14302762553134	8.00711859229125	90.6622084628875	4.20548926950051e-13	3.01496777423089e-12	20.8786007437178
65113	6.26742324230372	6.62547991247929	90.6438384703248	4.21215410774927e-13	3.01743453037172e-12	20.8775944030687
29864	6.58741378007918	6.55268663681495	90.5662091939201	4.24045071251199e-13	3.02732388430096e-12	20.8771762519558
23997	5.68749679390272	5.91378614744242	91.0051226366589	4.08323354701679e-13	2.96337672369164e-12	20.8768292480324
105847	5.15133882572219	5.13138752547044	91.7003324799436	3.84747963747224e-13	2.86537017740655e-12	20.8762131285503
66771	5.25915943763567	5.80697346596939	91.4966939781949	3.91490698935725e-13	2.8948871054162e-12	20.8741734919619
239667	5.36662421635072	5.53772996018158	91.334637598026	3.96951890443638e-13	2.91457828119291e-12	20.873722212717
99003	5.28130917547336	5.77703961388257	91.4561446455754	3.92849192454181e-13	2.89855079063977e-12	20.8736487039908
12925	6.84818165782026	4.06819604988977	90.5184882656148	4.25795181496123e-13	3.03171159012523e-12	20.8728341731619
67456	5.22231776109697	5.82941467086269	91.5324151124825	3.90298348910645e-13	2.89046750828594e-12	20.8726443247384
28075	6.30199871314869	6.46215013077739	90.5442480397884	4.24849461744984e-13	3.02793492236821e-12	20.8709983245393
76932	5.54382416705344	6.11304632870431	91.0563504306467	4.06531623745253e-13	2.9589205606475e-12	20.8695749696957
67772	6.03785371304609	5.98635651185178	90.6299326307253	4.21720722321874e-13	3.01743453037172e-12	20.8684317293357
67299	6.75261208460026	6.24494802442638	90.448754017928	4.28367273133181e-13	3.03760091032588e-12	20.8683257574491
72265	6.27062377496565	7.24894729131736	90.4878374917388	4.26923559235564e-13	3.03620780068961e-12	20.8658855669919
77987	5.2538840324383	5.72589592633272	91.3891094861933	3.95106695771152e-13	2.90395455530995e-12	20.8657599123984
67043	5.73689270310974	5.77254121485674	90.8070174643309	4.15336536229394e-13	2.99379009950421e-12	20.8655131018205
215015	5.7401022336628	5.45807980841926	90.7924930393577	4.15856041025549e-13	2.99605375011588e-12	20.8646363224941
22228	8.62116745904427	8.56839531908003	91.0342244827134	4.07304405537759e-13	2.96008144054124e-12	20.8639863990008
67068	5.19610611083791	5.44565706540086	91.4460450903612	3.93188376607691e-13	2.89855079063977e-12	20.8633832199498
52335	5.5390281232083	5.23815145787821	90.9754373494287	4.09365694792259e-13	2.96542218470199e-12	20.8631649571688
67128	5.28320956814204	5.43315945463262	91.286334870474	3.98596241973988e-13	2.92370744490176e-12	20.8615748691029
14470	5.93499069299761	6.42513960320112	90.5779741350188	4.23614853025753e-13	3.02653198766366e-12	20.8597439008987
57738	7.3356606955018	7.22640083669428	90.4558739723776	4.28103857773682e-13	3.03760091032588e-12	20.8583808849953
56516	5.3916644879501	4.79047903768959	91.088024465913	4.05428236841797e-13	2.95302425056298e-12	20.858175624582
75605	6.7242983413723	6.51030368369067	90.3117437433379	4.33471983803477e-13	3.05504517536119e-12	20.8579768885484
66177	5.77940018435843	5.97015869922849	90.6688928700491	4.20306704376865e-13	3.01496777423089e-12	20.8578719529166
71750	6.5354115402659	6.50652862881434	90.3150232464717	4.33348997981432e-13	3.05504517536119e-12	20.8576679741993
218613	5.4737853585581	4.85989895272913	90.9714318308233	4.0950657027625e-13	2.96542218470199e-12	20.8572862660927
67166	5.43540576694231	5.75415117914342	91.000789236015	4.08475326746688e-13	2.96337672369164e-12	20.8558811818999
66694	6.09150312688512	6.67875188658659	90.407301120945	4.29904531493155e-13	3.04166321117573e-12	20.8538200862659
12315	6.29239198267735	6.08998822299445	90.3172828901191	4.33264281173417e-13	3.05504517536119e-12	20.8535739964968
12705	7.47334676888766	5.51420227854199	90.4280001482503	4.2913614292868e-13	3.0377006000903e-12	20.8527536062669
20662	5.13516807585727	5.15583502843106	91.3653457722375	3.95910481803456e-13	2.90839629504181e-12	20.8501451719479
17246	6.16206164855537	6.09533792879255	90.2921364555024	4.34208105429374e-13	3.05703618841335e-12	20.8476582271402
68197	5.16476312582048	6.06565530467472	91.2792058461382	3.98839582592258e-13	2.92402151501272e-12	20.8475599889308
218518	5.75523088316354	5.19681634942385	90.5446279813046	4.24835530673364e-13	3.02793492236821e-12	20.8470630863774
192119	5.72299137176811	5.50684594754251	90.5635902788861	4.24140906297275e-13	3.02732388430096e-12	20.8464101062851
14208	6.6174673236176	6.76200920357934	90.155106215134	4.39392199602509e-13	3.08187448513891e-12	20.8460455636276
54170	5.97260086165227	5.96525197166998	90.3656308091223	4.3145612593952e-13	3.05116063455387e-12	20.8455321023002
12696	5.44365151909201	4.17707343050955	90.8492306931008	4.13830817426435e-13	2.98884644859449e-12	20.8455004298598
12125	5.80046611034949	4.70448681251031	90.478729082753	4.27259525923405e-13	3.03620780068961e-12	20.8448821764518
224020	5.74446956234133	5.93028629240995	90.4805769623096	4.27191342170798e-13	3.03620780068961e-12	20.841656586682
67065	5.25469938440768	5.48900086097341	91.0530741411212	4.06645948688585e-13	2.9589205606475e-12	20.8414461954243
69257	6.69956282289737	6.49155123034497	90.0899770177041	4.41880596429054e-13	3.09189196599255e-12	20.8411210057546
66270	5.96585391017699	7.5458042972729	90.2930412078098	4.34174107063773e-13	3.05703618841335e-12	20.8397335979964
68184	5.66507487939996	5.5893469354044	90.5125812370941	4.26012380982775e-13	3.03177771571051e-12	20.8386456189924
13664	7.46987495385861	7.57722409796276	90.2348706516812	4.36366135032797e-13	3.06802843830677e-12	20.8382439529927
30930	5.49499531020154	5.60272260409919	90.6735551794983	4.20137849611857e-13	3.01496777423089e-12	20.8371496007978
13731	5.84266675891898	3.99428408063236	90.3397781692607	4.32421923323299e-13	3.05504517536119e-12	20.8369829339837
18826	6.08959373383335	6.78092669510116	90.1852948422259	4.38244143281992e-13	3.07826401605877e-12	20.8369492421307
74158	5.70818991670861	5.79090929349748	90.4349894783422	4.28877035143797e-13	3.0377006000903e-12	20.8357448348024
12151	5.13484148375566	5.04945657383847	91.1494432371468	4.03298281889292e-13	2.94339116441925e-12	20.8345358497284
67510	5.33645404149693	6.15112455289091	90.8395132160846	4.14176887386337e-13	2.989865035578e-12	20.8344685651006
27981	6.96048193422928	6.76094338567437	90.0241324765247	4.44412492095245e-13	3.10199999948117e-12	20.8336996306597
30055	5.28203250903342	5.745509468306	90.887304044541	4.12478043770331e-13	2.98055244512337e-12	20.8323673578423
12340	5.4398255054419	5.67979485380169	90.6660107176109	4.20411125510643e-13	3.01496777423089e-12	20.831586024406
72949	5.46687244744437	5.53218938190217	90.6168334445326	4.22197347011853e-13	3.01936327323533e-12	20.8304360120896
140481	5.33770204051913	5.33468525348207	90.7698545437015	4.16667229098526e-13	2.99606156532208e-12	20.8294689856586
16976	5.47704451789406	5.3018988227778	90.5857612757915	4.23330365014415e-13	3.02598205031382e-12	20.8290733162178
108155	6.76244712369157	7.02532291802421	89.9327831279347	4.47952253462904e-13	3.11528171612715e-12	20.8289169892333
270627	5.51581904771056	5.50852580895924	90.5298229050923	4.25378760181571e-13	3.03022622421479e-12	20.8282791447941
70155	6.57436764335781	7.41790144106863	89.90927094094	4.4886848174151e-13	3.11685723845462e-12	20.827075615692
66229	5.70145899132068	5.58518855666608	90.319411147922	4.33184507261162e-13	3.05504517536119e-12	20.8266553197127
52858	5.41089253442572	5.8363660331449	90.6346621052479	4.21548785610281e-13	3.01743453037172e-12	20.8265969001825
104721	6.32488725200245	6.62061863790285	89.8805544061402	4.49990382427635e-13	3.12316028394087e-12	20.8210439075469
66615	5.12043268450761	5.0037199728407	90.9812753418547	4.09160468433998e-13	2.96542218470199e-12	20.8206209290363
11844	5.99472002227559	5.97457273636654	90.0192324652923	4.44601563497164e-13	3.10199999948117e-12	20.8203213834561
66590	5.38355991270487	5.54889293793529	90.5554290922234	4.24439708685763e-13	3.02793492236821e-12	20.8182631356337
12606	5.82611559578478	5.7739741907953	90.0944278530769	4.41710037960651e-13	3.09189196599255e-12	20.8174602739783
213054	5.72895883133787	5.74977459919162	90.1609769800506	4.39168672350465e-13	3.08178901839003e-12	20.8165836110612
13026	5.45171460435307	5.67595911690661	90.4452460266782	4.28497124711311e-13	3.03760091032588e-12	20.8163338214656
68379	5.57135274455019	5.47582737007136	90.2874724024883	4.3438341670501e-13	3.05703618841335e-12	20.8147238694667
114741	5.76642638480482	5.61532491706826	90.098626334706	4.41549217872116e-13	3.09189196599255e-12	20.8142786021771
14670	6.37070065638214	5.93629453944152	89.7635106574866	4.54595887282611e-13	3.1506260591041e-12	20.8131139032725
19357	6.72953195307956	6.82101636156473	89.7144227187476	4.56543231269678e-13	3.15607584553264e-12	20.8122960485959
20227	5.75223711606651	5.60767337394204	90.0583533698828	4.43094572840062e-13	3.09538851330656e-12	20.8103861462224
16763	6.45777002978312	5.09979987743088	89.6714769515548	4.58254630025425e-13	3.15648040388793e-12	20.8075801989017
108100	7.12704329846664	6.6579214474789	89.6837947565514	4.5776302381714e-13	3.15607584553264e-12	20.8045394635459
69635	7.0513304466225	7.3184623985009	89.6609725055513	4.58674335096043e-13	3.15787967628447e-12	20.8043005136153
83669	5.31235955265098	5.23890907839523	90.4579264347401	4.28027957206813e-13	3.03760091032588e-12	20.8040110698265
235661	5.18931887499216	5.49159281602688	90.638141585495	4.21422342033238e-13	3.01743453037172e-12	20.8039156867802
16648	5.64749823357414	5.57104175235814	90.0550323807649	4.43222277877009e-13	3.09538851330656e-12	20.8030703299831
237943	5.3919351708189	4.98161161855153	90.3149413206764	4.33352069830751e-13	3.05504517536119e-12	20.8011970156608
22330	7.84969925677275	7.42348981612495	89.8742546106473	4.50236926273708e-13	3.1233848044354e-12	20.8007618009311
17470	6.09272392812524	4.54892117141004	89.693427171725	4.57379006466613e-13	3.15607584553264e-12	20.7996136642684
71817	5.52312226392628	5.37297219191926	90.1205563934204	4.4071027383492e-13	3.08814858868852e-12	20.7983726311678
217344	6.72906279311507	6.74305278747114	89.523296426477	4.64215447606733e-13	3.1861080722398e-12	20.7975914943594
208846	6.1598205354162	5.97411051919523	89.6146641190133	4.60529761738938e-13	3.16915761476036e-12	20.7959501358033
11676	7.0581999131359	8.17608536561334	89.5481128120526	4.63211098245062e-13	3.18316266679811e-12	20.7954973917571
77929	5.44230270852044	5.91388712943525	90.1737750380966	4.38681835266053e-13	3.07985484922946e-12	20.7953238003871
20842	5.60539975697457	5.52499283310139	89.9883786969186	4.45794170296293e-13	3.10655312077618e-12	20.794905484358
20482	8.99007131883796	8.32433466270666	90.2765055393831	4.34795951058181e-13	3.05846336629541e-12	20.7942024929144
320213	5.60059110259888	5.46943444852505	89.9602065241195	4.46886275781625e-13	3.11049912813731e-12	20.7924058916901
69582	6.57198878623467	5.92634194032929	89.4528256409439	4.67080900948959e-13	3.19613969856298e-12	20.7919833850825
17096	5.21705954979694	5.00790901073621	90.4310619689259	4.29022613679255e-13	3.0377006000903e-12	20.7918170085214
11981	6.37957056508144	5.83904323930969	89.4786305507745	4.66029324145141e-13	3.19343966385548e-12	20.7914227441373
66483	5.62197336758668	6.05291310276196	89.9122014804492	4.48754168596757e-13	3.11685723845462e-12	20.7904309063538
193670	5.41298824713411	5.67283970815379	90.0602166649054	4.43022940022238e-13	3.09538851330656e-12	20.7841905142143
